Destination,Origin,Orig_x,Orig_y,Population,Dest_x,Dest_y,iso_n3_d
Uganda,Somalia,46.199616,5.152149,18678,32.290275,1.373333,800
Uganda,Rwanda,29.873888,-1.940278,13773,32.290275,1.373333,800
Uganda,Eritrea,39.782334,15.179384,3330,32.290275,1.373333,800
Uganda,Sudan,30.217636,12.862807,2749,32.290275,1.373333,800
Uganda,Ethiopia,40.489673,9.145,1689,32.290275,1.373333,800
Uganda,Pakistan,69.345116,30.375321,214,32.290275,1.373333,800
Uganda,Kenya,37.906193,-0.023559,191,32.290275,1.373333,800
Ukraine,Afghanistan,67.709953,33.93911,1364,31.16558,48.379433,804
Ukraine,Syria,38.996815,34.802075,495,31.16558,48.379433,804
Ukraine,Armenia,45.038189,40.069099,192,31.16558,48.379433,804
Ukraine,Russia,105.318756,61.52401,157,31.16558,48.379433,804
Ukraine,Azerbaijan,47.576927,40.143105,148,31.16558,48.379433,804
Ukraine,Somalia,46.199616,5.152149,132,31.16558,48.379433,804
Ukraine,Iraq,43.679291,33.223191,92,31.16558,48.379433,804
Ukraine,DRC,21.758664,-4.038333,68,31.16558,48.379433,804
Ukraine,Sudan,30.217636,12.862807,60,31.16558,48.379433,804
Ukraine,Uzbekistan,64.585262,41.377491,60,31.16558,48.379433,804
UAE,Iraq,43.679291,33.223191,724,53.847818,23.424076,784
UAE,Syria,38.996815,34.802075,162,53.847818,23.424076,784
UAE,Somalia,46.199616,5.152149,17,53.847818,23.424076,784
UAE,Lebanon,35.862285,33.854721,14,53.847818,23.424076,784
UAE,Ethiopia,40.489673,9.145,11,53.847818,23.424076,784
UAE,Sudan,30.217636,12.862807,8,53.847818,23.424076,784
UAE,Iran,53.688046,32.427908,7,53.847818,23.424076,784
UAE,Afghanistan,67.709953,33.93911,5,53.847818,23.424076,784
UAE,Liberia,-9.429499,6.428055,5,53.847818,23.424076,784
UK,Iran,53.688046,32.427908,16220,-3.435973,55.378051,826
UK,Eritrea,39.782334,15.179384,13226,-3.435973,55.378051,826
UK,Afghanistan,67.709953,33.93911,9559,-3.435973,55.378051,826
UK,Syria,38.996815,34.802075,9428,-3.435973,55.378051,826
UK,Sudan,30.217636,12.862807,8290,-3.435973,55.378051,826
UK,Zimbabwe,29.154857,-19.015438,7481,-3.435973,55.378051,826
UK,Pakistan,69.345116,30.375321,7277,-3.435973,55.378051,826
UK,Sri Lanka,80.771797,7.873054,5606,-3.435973,55.378051,826
UK,Somalia,46.199616,5.152149,4276,-3.435973,55.378051,826
UK,Iraq,43.679291,33.223191,4171,-3.435973,55.378051,826
Tanzania,Burundi,29.918886,-3.373056,237902,34.888822,-6.369028,834
Tanzania,DRC,21.758664,-4.038333,57571,34.888822,-6.369028,834
Tanzania,Somalia,46.199616,5.152149,150,34.888822,-6.369028,834
USA,China,104.195397,35.86166,75937,-95.712891,37.09024,840
USA,El Salvador,-88.89653,13.794185,20675,-95.712891,37.09024,840
USA,Haiti,-72.285215,18.971187,16624,-95.712891,37.09024,840
USA,Guatemala,-90.230759,15.783471,16562,-95.712891,37.09024,840
USA,Egypt,30.802498,26.820553,12548,-95.712891,37.09024,840
USA,Honduras,-86.241905,15.199999,11549,-95.712891,37.09024,840
USA,Ethiopia,40.489673,9.145,9797,-95.712891,37.09024,840
USA,Mexico,-102.552784,23.634501,8553,-95.712891,37.09024,840
USA,Venezuela (Bolivarian Republic of),-66.58973,6.42375,8074,-95.712891,37.09024,840
USA,Syria,38.996815,34.802075,7620,-95.712891,37.09024,840
Uruguay,Colombia,-74.297333,4.570868,142,-55.765835,-32.522779,858
Uruguay,Syria,38.996815,34.802075,61,-55.765835,-32.522779,858
Uruguay,El Salvador,-88.89653,13.794185,18,-55.765835,-32.522779,858
Uruguay,Nigeria,8.675277,9.081999,13,-55.765835,-32.522779,858
Uruguay,Cuba,-77.781167,21.521757,12,-55.765835,-32.522779,858
Uruguay,Russia,105.318756,61.52401,12,-55.765835,-32.522779,858
Uruguay,Ukraine,31.16558,48.379433,11,-55.765835,-32.522779,858
Uruguay,Cameroon,12.354722,7.369722,8,-55.765835,-32.522779,858
Uruguay,Ecuador,-78.183406,-1.831239,7,-55.765835,-32.522779,858
Uruguay,Peru,-75.015152,-9.189967,6,-55.765835,-32.522779,858
Uzbekistan,Afghanistan,67.709953,33.93911,13,64.585262,41.377491,860
Venezuela,Colombia,-74.297333,4.570868,122741,-66.58973,6.42375,862
Venezuela,Iraq,43.679291,33.223191,18,-66.58973,6.42375,862
Venezuela,Lebanon,35.862285,33.854721,12,-66.58973,6.42375,862
Venezuela,Western Sahara,-12.885834,24.215527,11,-66.58973,6.42375,862
Venezuela,Afghanistan,67.709953,33.93911,10,-66.58973,6.42375,862
Venezuela,Chile,-71.542969,-35.675147,10,-66.58973,6.42375,862
Venezuela,Liberia,-9.429499,6.428055,9,-66.58973,6.42375,862
Venezuela,Haiti,-72.285215,18.971187,7,-66.58973,6.42375,862
Venezuela,Nigeria,8.675277,9.081999,7,-66.58973,6.42375,862
Venezuela,Palestine,34.308825,31.354676,7,-66.58973,6.42375,862
Yemen,Somalia,46.199616,5.152149,256363,48.516388,15.552727,887
Yemen,Ethiopia,40.489673,9.145,6297,48.516388,15.552727,887
Yemen,Iraq,43.679291,33.223191,3338,48.516388,15.552727,887
Yemen,Syria,38.996815,34.802075,3294,48.516388,15.552727,887
Yemen,Eritrea,39.782334,15.179384,1454,48.516388,15.552727,887
Yemen,Palestine,34.308825,31.354676,620,48.516388,15.552727,887
Yemen,Sudan,30.217636,12.862807,124,48.516388,15.552727,887
Yemen,Egypt,30.802498,26.820553,16,48.516388,15.552727,887
Yemen,Viet Nam,108.277199,14.058324,15,48.516388,15.552727,887
Yemen,Jordan,36.238414,30.585164,12,48.516388,15.552727,887
Zambia,DRC,21.758664,-4.038333,38712,27.849332,-13.133897,894
Zambia,Burundi,29.918886,-3.373056,3811,27.849332,-13.133897,894
Zambia,Somalia,46.199616,5.152149,2380,27.849332,-13.133897,894
Zambia,Rwanda,29.873888,-1.940278,735,27.849332,-13.133897,894
Zambia,Turkey,35.243322,38.963745,32,27.849332,-13.133897,894
Zambia,Sudan,30.217636,12.862807,25,27.849332,-13.133897,894
Zambia,Uganda,32.290275,1.373333,25,27.849332,-13.133897,894
Zambia,Ethiopia,40.489673,9.145,22,27.849332,-13.133897,894
Zambia,Eritrea,39.782334,15.179384,12,27.849332,-13.133897,894
Zambia,Palestine,34.308825,31.354676,10,27.849332,-13.133897,894
Zimbabwe,DRC,21.758664,-4.038333,6306,29.154857,-19.015438,716
Zimbabwe,Burundi,29.918886,-3.373056,625,29.154857,-19.015438,716
Zimbabwe,Rwanda,29.873888,-1.940278,619,29.154857,-19.015438,716
Zimbabwe,Ethiopia,40.489673,9.145,69,29.154857,-19.015438,716
Zimbabwe,Eritrea,39.782334,15.179384,20,29.154857,-19.015438,716
Zimbabwe,Somalia,46.199616,5.152149,19,29.154857,-19.015438,716
Zimbabwe,Congo,15.827659,-0.228021,13,29.154857,-19.015438,716
Zimbabwe,C̫te d'Ivoire,-5.54708,7.539989,11,29.154857,-19.015438,716
Zimbabwe,Uganda,32.290275,1.373333,8,29.154857,-19.015438,716
Zimbabwe,Egypt,30.802498,26.820553,5,29.154857,-19.015438,716
