type,lat,long
b,36.3513,43.0928
b,34.4265,70.4515
b,34.1032,70.4607
b,14.2833,43.0667
b,14.1836,43.2264
b,33.6744,44.3958
b,32.1058,66.9083
b,7.4833,41.5500
b,36.7215,38.2566
b,36.3323,43.1384
b,33.7971,68.9375
b,-7.2167,22.3167
b,35.7559,37.5863
b,-7.2167,22.3167
b,31.1167,64.2000
b,31.5938,64.3716
b,32.0728,64.8359
b,36.2909,42.4036
b,34.1032,70.4607
b,34.2720,70.5679
b,38.4435,70.8041
b,13.7167,37.2500
b,32.0728,64.8359
b,9.4667,12.1500
b,35.6748,44.0707
b,11.7940,41.0060
b,31.5938,64.3716
b,3.8848,31.6667
b,31.5938,64.3716
b,15.7970,3.7095
b,2.0476,44.8975
b,35.9428,39.0519
b,34.4516,70.4589
b,20.8265,92.3661
b,33.3753,69.4089
b,33.5212,64.4212
b,35.9694,65.8010
b,35.9410,39.0180
b,36.8591,66.1385
b,34.2001,70.2781
b,8.5400,30.0100
b,31.1167,64.2000
b,31.3918,64.3190
b,36.8047,42.0889
b,31.3918,64.3190
b,36.1423,43.0014
b,8.4636,24.8016
b,32.1358,20.0785
b,37.9140,40.2172
b,37.9280,41.9353
b,37.5139,42.4543
b,36.2955,41.8932
b,32.5215,67.4132
b,31.9055,66.5167
b,-1.2907,28.9861
b,36.3550,43.1550
b,8.2300,28.6000
b,36.2909,42.4036
b,36.1337,38.8702
b,32.3278,67.8886
b,36.1061,38.8151
b,36.1292,38.8381
b,36.1312,38.7842
b,36.1560,37.7093
b,36.7290,68.8570
b,7.5958,43.7742
b,35.9774,65.3783
b,34.2774,70.3618
b,36.3809,42.4674
b,16.7818,43.2157
b,34.7275,44.5890
b,1.1132,44.0297
b,36.3455,43.1278
b,36.3455,43.1278
b,36.3350,43.1189
b,34.1032,70.4607
b,12.9384,43.6507
b,34.1258,70.7133
b,8.7600,28.4300
b,31.6547,65.6494
b,32.4779,67.1105
b,7.4833,41.5500
b,15.6943,43.6058
b,31.7333,65.1333
b,15.0320,45.8283
b,35.3944,37.3997
b,35.9651,40.9022
b,13.5914,43.9461
b,33.3859,69.7210
b,31.5667,66.5000
b,36.6782,66.8033
b,35.9428,39.0519
b,31.5667,66.5000
b,31.3918,64.3190
b,33.5212,64.4212
b,34.1732,69.6410
b,32.5215,67.4132
b,32.1358,20.0785
b,32.1358,20.0785
b,36.3455,43.1278
b,37.5744,43.7408
b,35.9428,39.0519
b,32.9411,69.1800
b,36.3513,43.0928
b,35.4973,43.2365
b,34.9567,37.2707
b,13.5777,44.0397
b,34.1074,64.3052
b,34.1875,70.8233
b,33.5112,36.4433
b,33.9692,68.9447
b,33.5284,36.3524
b,36.3513,43.0928
b,35.5839,63.3290
b,31.3918,64.3190
b,36.4167,42.9649
b,31.5938,64.3716
b,-5.5489,23.1113
b,36.6830,69.1128
b,30.9667,61.8833
b,-7.8333,23.1500
b,32.6268,65.8733
b,-7.3000,27.4167
b,36.3455,43.1278
b,34.0923,70.4690
b,36.2909,42.4036
b,34.0397,70.9300
b,34.2720,70.5679
b,33.0373,40.2826
b,13.3195,43.2448
b,35.9428,39.0519
b,11.5032,11.9367
b,31.7333,65.1333
b,25.0064,67.1290
b,34.9292,43.4888
b,34.6158,43.6786
b,16.2306,44.5848
b,31.8209,64.5700
b,37.1166,70.5800
b,32.6268,65.8733
b,31.6133,65.7101
b,35.2856,40.1770
b,31.0189,33.0098
b,35.5839,63.3290
b,32.5215,67.4132
b,35.3652,37.7886
b,33.1980,68.1080
b,32.4269,65.6371
b,35.9446,68.7151
b,33.5472,36.4600
b,35.8853,39.0479
b,37.0659,69.4213
b,36.3242,36.8369
b,35.8308,38.5364
b,36.0534,40.7268
b,35.1337,36.7613
b,35.9446,68.7151
b,34.1258,70.7133
b,37.0704,69.2984
b,31.5211,64.1176
b,31.6323,64.2645
b,3.9409,31.5191
b,12.6786,13.6079
b,33.3087,35.9213
b,15.4493,45.0189
b,32.7334,66.2678
b,31.5938,64.3716
b,33.5974,69.2259
b,32.4878,62.0576
b,35.9774,65.3783
b,36.0841,65.3879
b,14.0903,44.6701
b,34.7403,36.6682
b,34.0686,36.5419
b,37.5736,44.2872
b,13.9091,13.1437
b,13.9091,13.1437
b,33.7917,69.9094
b,4.6675,33.1526
b,33.1757,68.7304
b,32.6268,65.8733
b,36.2859,37.1171
b,36.2060,37.1524
b,36.4326,64.9207
b,34.7300,36.7197
b,37.0704,69.2984
b,36.3350,43.1189
b,36.4747,42.6691
b,36.3350,43.1189
b,35.1337,36.7613
b,13.3550,43.5284
b,13.5795,44.0209
b,36.3550,43.1550
b,33.7917,69.9094
b,6.4928,121.9977
b,34.1300,42.3896
b,36.0534,40.7268
b,35.5729,42.7339
b,36.3350,43.1189
b,35.9774,65.3783
b,33.5186,36.3632
b,33.5181,36.3841
b,35.8308,38.5364
b,32.6268,65.8733
b,34.4265,70.4515
b,32.3823,66.3382
b,36.3513,43.0928
b,34.6158,43.6786
b,13.0567,44.8819
b,12.9431,43.4103
b,-7.0000,23.4500
b,33.5508,68.4225
b,36.3323,43.1384
b,36.3709,37.6170
b,7.8685,41.1158
b,31.5938,64.3716
b,36.3350,43.1189
b,33.2500,37.5706
b,12.9431,43.4103
b,36.3960,43.1506
b,34.1959,43.8857
b,11.2689,11.9994
b,36.3350,43.1189
b,36.2146,43.0412
b,33.6191,36.1184
b,15.6445,44.4734
b,33.8483,68.8310
b,36.3072,43.1999
b,31.6323,64.2645
b,32.6268,65.8733
b,32.4269,65.6371
b,35.3630,37.3949
b,32.9299,66.6891
b,35.1337,36.7613
b,35.1337,36.7613
b,33.0517,66.7421
b,31.6133,65.7101
b,34.8832,38.8700
b,36.7090,67.1109
b,36.6782,66.8033
b,36.3455,43.1278
b,35.6950,43.2876
b,36.7290,68.8570
b,37.0704,69.2984
b,35.9774,65.3783
b,34.5656,38.2877
b,34.1300,42.3896
b,31.7333,65.1333
b,11.9574,14.4002
b,33.9335,68.3913
b,33.7971,68.9375
b,33.5518,36.3148
b,36.2232,37.0982
b,32.6241,36.1049
b,31.5938,64.3716
b,32.8385,67.0737
b,34.7389,40.8133
b,6.2089,31.5586
b,11.4500,-8.8833
b,31.5938,64.3716
b,33.5600,68.3000
b,33.1980,68.1080
b,15.6555,44.3783
b,32.5215,67.4132
b,34.1915,42.0313
b,31.2800,49.6035
b,36.3513,43.0928
b,34.8731,71.1470
b,36.3350,43.1189
b,34.2553,70.8657
b,34.7037,36.7048
b,34.7250,36.7057
b,34.9490,70.7822
b,34.5656,38.2877
b,12.3167,37.8333
b,35.9140,38.5703
b,-5.8958,22.4178
b,36.3697,37.5149
b,34.8116,40.6939
b,34.7444,40.8353
b,35.4129,37.1577
b,34.3764,40.1522
b,35.0198,40.4515
b,35.2690,43.9108
b,36.0841,65.3879
b,31.9698,66.0442
b,33.6403,69.8167
b,33.4378,69.0277
b,32.5215,67.4132
b,2.3385,42.2843
b,36.3974,43.1448
b,34.1258,70.7133
b,34.1959,43.8857
b,36.3282,43.1011
b,36.3350,43.1189
b,34.1995,70.8585
b,13.3195,43.2448
b,11.6621,14.0201
b,36.6676,65.7529
b,36.6676,65.7529
b,34.9059,36.9175
b,34.2409,70.1827
b,35.6950,43.2876
b,31.6323,64.2645
b,31.1167,64.2000
b,36.1315,38.9659
b,36.1337,38.8702
b,34.1805,70.1713
b,35.9519,40.8205
b,33.5508,68.4225
b,36.4263,42.9636
b,34.1056,70.3875
b,36.3072,43.1999
b,32.0728,64.8359
b,32.0728,64.8359
b,31.6323,64.2645
b,31.5211,64.1176
b,32.0728,64.8359
b,31.7333,65.1333
b,32.9770,69.3731
b,35.7258,63.7882
b,35.6875,64.2932
b,2.3385,42.2843
b,6.8333,41.2500
b,31.9149,67.6401
b,34.0923,70.4690
b,34.7300,36.7197
b,4.7360,45.2043
b,35.1337,36.7613
b,33.3029,62.1474
b,18.3901,81.6594
b,34.7391,40.7454
b,35.7734,39.7850
b,32.6268,65.8733
b,30.4669,33.7843
b,36.3282,43.1011
b,35.7839,37.4998
b,36.3550,43.1550
b,36.3960,43.1506
b,36.3960,43.1506
b,36.3072,43.1999
b,36.2272,38.9734
b,11.2689,11.9994
b,3.7807,41.8943
b,-0.0740,42.5719
b,32.4878,62.0576
b,31.9850,65.4728
b,37.5139,42.4543
b,14.3156,-2.7403
b,34.9292,43.4888
b,8.0034,124.2839
b,18.2849,81.2142
b,32.8355,35.9718
b,31.9850,65.4728
b,34.1032,70.4607
b,14.5668,44.8595
b,13.9667,45.4833
b,36.5054,40.7429
b,33.1242,35.8264
b,3.9435,43.9418
b,35.9428,39.0519
b,31.6323,64.2645
b,14.3156,-2.7403
b,14.3156,-2.7403
b,8.0034,124.2839
b,36.3350,43.1189
b,36.3513,43.0928
b,35.8308,38.5364
b,13.3195,43.2448
b,36.3960,43.1506
b,31.5938,64.3716
b,32.6268,65.8733
b,35.9428,39.0519
b,36.5054,40.7429
b,31.6323,64.2645
b,31.3918,64.3190
b,32.6128,36.0912
b,34.1258,70.7133
b,33.3029,62.1474
b,36.3513,43.0928
b,38.4667,40.6333
b,35.2856,40.1770
b,31.7333,65.1333
b,35.7839,37.4998
b,35.8340,37.6086
b,36.3072,43.1999
b,34.2074,40.0497
b,8.0034,124.2839
b,36.0267,70.9415
b,32.3278,67.8886
b,34.8351,40.6682
b,35.4394,37.1480
b,5.1098,24.4611
b,36.1643,43.2592
b,5.1098,24.4611
b,31.0081,66.3981
b,35.3271,43.7694
b,35.1378,37.4648
b,35.2637,37.3735
b,34.9574,36.9426
b,35.2019,43.2723
b,11.8464,13.1603
b,9.2351,40.7548
b,35.2984,40.2894
b,3.5391,39.0490
b,9.2351,40.7548
b,34.3956,68.8662
b,35.1907,70.9948
b,34.4572,39.7858
b,18.4400,1.4100
b,36.3513,43.0928
b,36.3513,43.0928
b,13.9667,45.4833
b,36.3455,43.1278
b,35.5729,42.7339
b,36.3809,42.4674
b,36.4167,42.9649
b,34.3956,68.8662
b,31.0081,66.3981
b,36.3550,43.1550
b,32.7068,36.5680
b,33.3029,62.1474
b,35.3319,40.1461
b,35.2715,40.2225
b,35.1772,39.8457
b,31.8209,64.5700
b,34.1561,36.4219
b,31.3918,64.3190
b,36.2955,41.8932
b,36.3974,43.1448
b,35.7839,37.4998
b,36.3350,43.1189
b,35.9428,39.0519
b,14.5516,44.9402
b,37.5744,43.7408
b,32.3745,62.1164
b,35.8109,39.2643
b,35.9429,38.9635
b,13.5795,44.0209
b,36.3350,43.1189
b,3.9546,30.6082
b,36.3960,43.1506
b,34.7210,40.7550
b,34.8346,37.3238
b,37.5139,42.4543
b,10.3833,32.2500
b,34.2409,70.1827
b,34.6714,70.2094
b,35.3319,40.1461
b,35.7552,39.6075
b,35.7743,39.4019
b,33.4666,68.6500
b,36.1201,68.6819
b,34.1300,42.3896
b,33.9953,69.0227
b,13.5795,44.0209
b,34.0923,70.4690
b,33.5472,36.4600
b,13.1305,43.7838
b,13.3657,43.5898
b,36.3455,43.1278
b,8.0034,124.2839
b,37.3841,69.4529
b,36.3350,43.1189
b,34.6158,43.6786
b,35.6875,64.2932
b,36.3350,43.1189
b,31.7333,65.1333
b,35.2856,40.1770
b,36.3809,42.4674
b,36.7099,69.1053
b,36.3974,43.1448
b,33.5270,36.4202
b,36.3455,43.1278
b,13.3565,13.4268
b,35.9428,39.0519
b,35.9429,38.9635
b,33.0373,40.2826
b,39.3553,43.8688
b,32.0849,66.0004
b,34.4265,70.4515
b,12.0240,13.9165
b,13.6169,13.2644
b,32.6357,62.4654
b,33.3246,68.4407
b,20.8265,92.3661
b,34.0923,70.4690
b,36.3455,43.1278
b,34.0013,36.8227
b,34.1138,71.1672
b,35.8308,38.5364
b,34.6938,44.0670
b,13.5694,44.0249
b,13.5694,44.0249
b,33.3029,62.1474
b,17.4933,44.1277
b,16.7818,43.2157
b,35.9774,65.3783
b,36.3809,42.4674
b,36.3513,43.0928
b,34.5195,65.2509
b,16.8892,42.5511
b,36.4167,42.9649
b,34.1032,70.4607
b,13.3195,43.2448
b,36.3809,42.4674
b,36.3350,43.1189
b,-1.1369,41.2174
b,36.3350,43.1189
b,36.3960,43.1506
b,36.3960,43.1506
b,36.3550,43.1550
b,10.6667,34.8333
b,34.9059,36.9175
b,10.7994,13.4622
b,31.3918,64.3190
b,31.3918,64.3190
b,35.4973,43.2365
b,36.3350,43.1189
b,34.0197,71.5822
b,15.3061,44.1870
b,33.3246,68.4407
b,33.4206,43.3078
b,36.3350,43.1189
b,36.3350,43.1189
b,36.3960,43.1506
b,15.4636,44.1786
b,36.2593,41.9429
b,32.9299,66.6891
b,36.0841,65.3879
b,36.7290,68.8570
b,31.5292,62.7905
b,34.7038,70.1537
b,33.5212,64.4212
b,36.6676,65.7529
b,7.4667,4.5667
b,36.0600,64.9700
b,16.1077,44.6801
b,34.1258,70.7133
b,32.6296,62.4895
b,31.5938,64.3716
b,34.6714,70.2094
b,32.0290,20.0162
b,16.2306,44.5848
b,6.2601,21.1966
b,4.7762,33.5829
b,36.3697,37.5149
b,36.0841,65.3879
b,34.4265,70.4515
b,35.7743,39.4019
b,36.6782,66.8033
b,36.1201,68.6819
b,6.5374,21.9914
b,6.5374,21.9914
b,36.2850,36.8511
b,35.4973,43.2365
b,36.3455,43.1278
b,35.1977,36.7324
b,16.5294,42.9676
b,33.3755,35.9324
b,35.3319,40.1461
b,36.3350,43.1189
b,36.3960,43.1506
b,-1.0354,41.5005
b,36.3809,42.4674
b,36.3455,43.1278
b,37.1890,68.9364
b,-5.1667,28.5833
b,37.5139,42.4543
b,36.3974,43.1448
b,34.7038,70.1537
b,32.5099,68.8560
b,13.5000,14.6833
b,10.7424,13.8023
b,13.5000,14.6833
b,13.5000,14.6833
b,35.7258,63.7882
b,32.7933,69.0866
b,35.2856,40.1770
b,36.3072,43.1999
b,11.9061,14.2485
b,3.5833,39.0500
b,36.3513,43.0928
b,36.3455,43.1278
b,34.1550,36.6727
b,12.1131,12.8274
b,36.3486,42.9152
b,12.9431,43.4103
b,35.0113,37.0510
b,33.5212,64.4212
b,32.0728,64.8359
b,16.2306,44.5848
b,36.3350,43.1189
b,32.5099,68.8560
b,10.0700,50.1800
b,10.0700,50.1800
b,35.9213,64.7841
b,36.3550,43.1550
b,36.4167,42.9649
b,4.4182,32.5767
b,34.3454,44.4669
b,36.3455,43.1278
b,36.4167,42.9649
b,36.3809,42.4674
b,0.4833,42.7666
b,36.3960,43.1506
b,36.3350,43.1189
b,36.3513,43.0928
b,37.5744,43.7408
b,36.3350,43.1189
b,13.3195,43.2448
b,33.6403,69.8167
b,36.3960,43.1506
b,33.5706,36.4046
b,35.9428,39.0519
b,36.4845,42.4202
b,27.5496,14.2714
b,36.3350,43.1189
b,9.4744,31.0451
b,36.3072,43.1999
b,31.6323,64.2645
b,35.8634,40.8846
b,12.6786,13.6079
b,35.6875,64.2932
b,13.9317,43.4831
b,16.8964,44.8662
b,16.4368,45.1727
b,14.5712,45.2700
b,13.5755,44.0380
b,12.6786,13.6079
b,15.4493,45.0189
b,17.3663,43.4204
b,35.2867,36.7440
b,34.4546,40.9116
b,15.4493,45.0189
b,15.7934,44.5687
b,13.5968,44.0126
b,13.4553,43.9470
b,13.5780,44.0400
b,34.4546,40.9116
b,6.4264,46.7055
b,20.3183,98.3624
b,3.0205,46.0758
b,16.4368,45.1727
b,34.9184,40.5816
b,14.1057,45.4481
b,2.0333,45.3500
b,6.4264,46.7055
b,34.2118,69.0999
b,15.4493,45.0189
b,15.7112,44.5155
b,32.0849,66.0004
b,16.1827,44.6261
b,15.4408,45.3306
b,17.5667,43.4000
b,15.6445,44.4734
b,15.7112,44.5155
b,15.6555,44.3783
b,15.7112,44.5155
b,13.8923,43.4658
b,15.5591,44.9703
b,15.5504,44.6351
b,36.4827,37.1965
b,35.7121,65.2258
b,16.5258,43.1444
b,16.2539,43.1274
b,15.4506,44.7473
b,15.5242,45.0747
b,15.6555,44.3783
b,31.1316,33.7984
b,14.4992,45.5317
b,15.5601,44.9366
b,34.1959,43.8857
b,16.8165,43.2147
b,16.7667,45.0833
b,17.3907,43.4944
b,14.7753,43.0110
b,15.3429,45.2573
b,15.6445,44.4734
b,32.0728,64.8359
b,32.6357,62.4654
b,14.0758,45.4949
b,17.3971,43.4774
b,17.5667,43.4000
b,17.0340,43.2160
b,16.6915,42.9930
b,17.4933,44.1277
b,14.6370,43.0551
b,14.1031,43.1016
b,16.6836,43.1822
b,13.9667,45.4833
b,14.5333,45.0667
b,14.5712,45.2700
b,35.0114,40.5047
b,32.6232,65.4579
b,33.4582,69.9950
b,33.4582,69.9950
b,31.1316,33.7984
b,35.9213,64.7841
b,17.6723,43.5236
b,17.5667,43.4000
b,13.4395,44.3703
b,17.5667,43.4000
b,14.0479,44.6816
b,36.3323,36.9175
b,33.1980,68.1080
b,17.0340,43.2160
b,14.0725,43.1589
b,36.5361,37.1175
b,34.2409,70.1827
b,17.0340,43.2160
b,17.4933,44.1277
b,16.1716,44.6652
b,14.5712,45.2700
b,13.6000,44.0333
b,36.5361,37.1175
b,14.1836,43.2264
b,13.9317,43.4831
b,15.7495,44.5863
b,34.3482,62.1997
b,17.5760,43.3246
b,14.0685,45.4218
b,17.3476,44.2438
b,30.6530,34.0289
b,17.3138,45.6726
b,14.0685,45.4218
b,14.5958,45.5833
b,14.3462,43.0750
b,16.1827,44.6261
b,14.5712,45.2700
b,34.3560,68.8036
b,17.5667,43.4000
b,17.0340,43.2160
b,17.4933,44.1277
b,14.7979,43.0789
b,16.2306,44.5848
b,14.5712,45.2700
b,17.4046,44.0200
b,17.4933,44.1277
b,14.1836,43.2264
b,33.1331,67.4536
b,13.3647,44.4905
b,15.6607,44.5526
b,17.3280,44.1202
b,13.9317,43.4831
b,17.0340,43.2160
b,14.1836,43.2264
b,16.2306,44.5848
b,13.3411,43.8501
b,35.0637,43.5509
b,17.0340,43.2160
b,14.6370,43.0551
b,14.7758,43.0509
b,13.9317,43.4831
b,16.5580,43.1981
b,14.3409,43.0529
b,13.9317,43.4831
b,18.0130,81.0512
b,34.7523,63.1042
b,35.6875,64.2932
b,16.8333,43.2167
b,17.4046,44.0200
b,14.1057,45.4481
b,13.9317,43.4831
b,16.1827,44.6261
b,13.3633,44.3888
b,13.4120,44.4846
b,13.3411,43.8501
b,13.6639,43.6873
b,17.5667,43.4000
b,17.4933,44.1277
b,14.8104,42.9637
b,13.3647,44.4905
b,13.4241,44.0250
b,17.0340,43.2160
b,17.3138,45.6726
b,14.1836,43.2264
b,13.3647,44.4905
b,34.5734,40.9398
b,34.3764,40.1522
b,17.5204,43.5667
b,17.5235,44.3095
b,22.6166,97.3003
b,17.5667,43.4000
b,17.5235,44.3095
b,17.4933,44.1277
b,14.1057,45.4481
b,17.5667,43.4000
b,17.0340,43.2160
b,14.7979,43.0789
b,17.5667,43.4000
b,17.3138,45.6726
b,16.3257,43.0892
b,15.7557,44.5705
b,17.4933,44.1277
b,13.9317,43.4831
b,15.7934,44.5687
b,13.5889,43.9758
b,13.6639,43.6873
b,36.6830,69.1128
b,35.4973,43.2365
b,17.0340,43.2160
b,14.5712,45.2700
b,15.4493,45.0189
b,15.7557,44.5705
b,13.1345,43.7864
b,17.5204,43.5667
b,14.6370,43.0551
b,7.2733,28.6839
b,36.4167,42.9649
b,36.4743,42.9183
b,35.2422,44.2738
b,14.5712,45.2700
b,15.4493,45.0189
b,35.7371,37.0472
b,32.9299,66.6891
b,14.5712,45.2700
b,16.7481,43.2140
b,16.6836,43.1822
b,15.5591,44.9703
b,14.7978,42.9545
b,32.3745,62.1164
b,32.6416,63.5950
b,32.4878,62.0576
b,34.0250,45.0900
b,16.1827,44.6261
b,16.3257,43.0892
b,15.4486,45.0648
b,32.7068,36.5680
b,35.2246,40.3878
b,32.6357,62.4654
b,17.5667,43.4000
b,17.0340,43.2160
b,17.4933,44.1277
b,17.3971,43.4774
b,20.1667,17.9500
b,35.7304,36.1970
b,33.0408,37.1971
b,14.5958,45.5833
b,13.9317,43.4831
b,16.5258,43.1444
b,13.3950,43.7778
b,14.0479,44.6816
b,16.5258,43.1444
b,35.9024,68.4874
b,39.5469,44.0842
b,14.0706,44.6725
b,14.3653,45.3850
b,16.2306,44.5848
b,16.7117,44.8477
b,13.1345,43.7864
b,13.3950,43.7778
b,14.7890,43.0030
b,17.5204,43.5667
b,17.5667,43.4000
b,14.5712,45.2700
b,16.3257,43.0892
b,16.4097,43.0588
b,16.5258,43.1444
b,14.5712,45.2700
b,15.4493,45.0189
b,13.3178,44.2801
b,36.9274,44.0452
b,17.5760,43.3246
b,17.5667,43.4000
b,17.0340,43.2160
b,17.4933,44.1277
b,14.3653,45.3850
b,16.3257,43.0892
b,16.4097,43.0588
b,16.2712,43.1078
b,13.2711,44.3710
b,13.4120,44.4846
b,13.3178,44.2801
b,35.9483,66.4213
b,16.5960,42.9444
b,33.0408,37.1971
b,17.3138,45.6726
b,15.5504,44.6351
b,31.6547,65.6494
b,32.1058,66.9083
b,14.3653,45.3850
b,13.9317,43.4831
b,35.5910,64.7767
b,32.6268,65.8733
b,17.4933,44.1277
b,16.8892,42.5511
b,17.4994,44.2284
b,14.1836,43.2264
b,15.4493,45.0189
b,35.9037,36.7238
b,31.1316,33.7984
b,37.2662,70.8215
b,13.9317,43.4831
b,16.4368,45.1727
b,15.6607,44.5526
b,33.0408,37.1971
b,0.0692,42.7382
b,16.7667,45.0833
b,16.4500,45.1833
b,16.5258,43.1444
b,15.6445,44.4734
b,17.3138,45.6726
b,16.1077,44.6801
b,14.5712,45.2700
b,15.7934,44.5687
b,13.7228,43.5281
b,17.4712,44.6451
b,14.5958,45.5833
b,13.9317,43.4831
b,16.9853,44.7775
b,16.4368,45.1727
b,13.5612,43.8979
b,17.5204,43.5667
b,14.7979,43.0789
b,14.1836,43.2264
b,35.0637,43.5509
b,16.8892,42.5511
b,13.4350,44.0512
b,33.0373,40.2826
b,14.1836,43.2264
b,34.9820,40.7665
b,16.3406,44.5845
b,34.9109,40.8407
b,-7.5833,29.2667
b,17.6723,43.5236
b,17.0340,43.2160
b,16.5530,43.1140
b,16.1827,44.6261
b,15.6445,44.4734
b,36.3668,64.8988
b,14.5712,45.2700
b,13.5361,43.8708
b,14.7790,43.0316
b,35.2200,71.5228
b,35.0743,70.4686
b,16.1827,44.6261
b,15.7934,44.5687
b,35.2507,40.3239
b,14.7979,43.0789
b,15.3547,44.2067
b,13.2989,44.4163
b,14.5712,45.2700
b,15.5591,44.9703
b,13.3411,43.8501
b,13.5968,44.0126
b,13.3500,44.2000
b,13.2246,44.2974
b,34.9292,43.4888
b,14.5958,45.5833
b,13.4868,13.3296
b,15.7934,44.5687
b,17.4933,44.1277
b,17.5667,43.4000
b,17.4361,44.1611
b,17.4933,44.1277
b,14.7979,43.0789
b,13.3958,43.6660
b,13.4525,43.8102
b,16.8892,42.5511
b,14.7831,43.0774
b,14.1836,43.2264
b,14.5712,45.2700
b,13.5968,44.0126
b,34.5734,40.9398
b,34.4322,40.9923
b,17.0340,43.2160
b,17.4359,44.1157
b,14.0725,43.1589
b,14.5164,43.3245
b,16.1827,44.6261
b,15.7112,44.5155
b,13.2246,44.2974
b,13.5612,43.8979
b,17.5204,43.5667
b,13.5361,43.8708
b,36.4306,37.1669
b,34.4546,40.9116
b,36.6910,68.7965
b,34.2500,70.0100
b,15.6597,44.5214
b,17.4361,44.1611
b,13.3411,43.8501
b,17.5667,43.4000
b,16.5530,43.1140
b,17.4933,44.1277
b,31.9696,67.3800
b,15.5500,44.8167
b,34.9174,40.5609
b,14.5712,45.2700
b,13.4610,43.8027
b,16.4097,43.0588
b,35.1580,40.4277
b,17.0340,43.2160
b,13.1345,43.7864
b,13.3178,44.2801
b,33.0373,40.2826
b,35.7728,43.5897
b,13.1818,44.2997
b,9.4833,34.9167
b,34.5043,40.9291
b,33.5508,68.4225
b,33.3246,68.4407
b,33.1980,68.1080
b,33.5223,68.6264
b,13.5361,43.8708
b,34.4546,40.9116
b,32.6357,62.4654
b,32.6542,62.1043
b,35.9213,64.7841
b,32.4878,62.0576
b,17.4361,44.1611
b,13.9317,43.4831
b,15.6445,44.4734
b,15.6597,44.5214
b,15.6445,44.4734
b,13.2246,44.2974
b,14.1836,43.2264
b,34.9168,70.0952
b,13.1345,43.7864
b,36.2125,36.7700
b,32.9299,66.6891
b,31.5666,67.0500
b,13.3664,44.4344
b,3.0175,45.6591
b,14.5635,44.7969
b,13.9317,43.4831
b,15.5242,45.0747
b,15.6445,44.4734
b,6.2000,10.6667
b,13.9317,43.4831
b,16.2712,43.1078
b,13.9667,45.4833
b,16.1077,44.6801
b,14.5712,45.2700
b,15.6445,44.4734
b,13.6000,44.0333
b,13.9317,43.4831
b,34.6869,40.8392
b,16.1827,44.6261
b,17.3138,45.6726
b,14.5333,45.0667
b,16.2712,43.1078
b,34.6869,40.8392
b,34.5249,40.9677
b,13.2109,12.7799
b,14.6370,43.0551
b,16.2712,43.1078
b,15.5591,44.9703
b,34.4572,40.9500
b,36.8236,66.4577
b,14.5958,45.5833
b,14.6370,43.0551
b,14.0725,43.1589
b,15.6445,44.4734
b,6.5667,10.0833
b,-2.2717,40.9020
b,33.4206,43.3078
b,14.0685,45.4218
b,17.0160,44.8407
b,17.6450,43.7625
b,14.3653,45.3850
b,15.6445,44.4734
b,17.5667,43.4000
b,13.2548,44.3032
b,15.4506,44.7473
b,13.5149,44.0517
b,-4.1342,28.0356
b,13.3178,44.2801
b,32.0874,68.3772
b,17.4933,44.1277
b,14.5958,45.5833
b,14.0725,43.1589
b,13.9317,43.4831
b,16.1827,44.6261
b,15.6445,44.4734
b,14.3653,45.3850
b,14.0725,43.1589
b,16.4333,43.1000
b,12.7846,24.4406
b,16.8333,43.2167
b,13.3178,44.2801
b,32.4878,62.0576
b,12.7764,45.0411
b,14.5958,45.5833
b,14.1836,43.2264
b,13.3178,44.2801
b,16.7602,43.2406
b,15.5504,44.6351
b,13.3958,43.6660
b,13.9833,44.5833
b,17.4361,44.1611
b,14.7531,42.9581
b,17.4817,43.4580
b,2.0978,45.3692
b,14.5333,45.0667
b,14.7531,42.9581
b,16.1077,44.6801
b,16.5258,43.1444
b,35.5670,39.9202
b,6.2178,10.7091
b,34.2989,62.6300
b,14.3653,45.3850
b,17.3280,44.1202
b,36.2224,69.1504
b,35.8092,64.8733
b,14.1836,43.2264
b,15.7934,44.5687
b,35.2193,40.7725
b,17.4712,44.6451
b,37.3051,44.5742
b,12.9975,12.9855
b,14.5000,45.2000
b,14.2833,43.0667
b,14.3409,43.0529
b,16.7117,44.8477
b,13.3647,44.4905
b,13.3178,44.2801
b,35.2480,63.0044
b,16.5258,43.1444
b,14.3653,45.3850
b,16.1827,44.6261
b,8.0333,8.9500
b,34.6177,40.4523
b,34.7210,40.7550
b,31.6323,64.2645
b,14.7530,42.9763
b,14.1836,43.2264
b,13.7980,43.6997
b,14.6370,43.0551
b,35.4272,40.6244
b,10.0667,34.5333
b,35.2035,40.0829
b,34.5656,38.2877
b,32.3278,67.8886
b,34.9109,71.1274
b,32.6268,65.8733
b,36.5111,36.8655
b,8.8667,48.5333
b,16.7981,43.3833
b,13.3411,43.8501
b,13.3289,44.2171
b,34.9820,40.7665
b,13.0822,12.7289
b,34.9820,40.7665
b,34.4546,40.9116
b,35.0198,40.4515
b,17.5204,43.5667
b,13.4525,43.8102
b,-12.9733,40.5176
b,14.6370,43.0551
b,16.1827,44.6261
b,15.4984,45.0807
b,1.8342,44.9667
b,3.3280,42.2199
b,14.2833,43.0667
b,36.3513,43.0928
b,16.3406,44.5845
b,16.2712,43.1078
b,13.4525,43.8102
b,36.3513,43.0928
b,13.3664,44.4344
b,13.6639,43.6873
b,16.1827,44.6261
